PID,dateCaptured,field_contact_info,field_digital_origin,field_digital_reproduction_info,field_extent,field_form,"field_form, field_form_URI",field_form_URI,field_genre,field_identifier,field_institution_web_site,field_language_of_cataloging,field_linked_agent,field_note,field_oclc_symbol,field_physical_description_note,field_physical_location,"field_physical_location, field_institution_website",field_place_of_origin,field_preferred_citation,field_record_change_date,field_record_content_source,field_record_creation_date,field_record_origin,field_relation,field_repository_collection_guide,field_rights_information,field_rights_statement,field_shelf_location,field_subject_geographic,field_subject_topic,field_sublocation,nan
lsu-ag-sugarbulletin:25876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25877,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:25878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25894,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:25895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25911,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-01-31|2013-01-31,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:25912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25920,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-01-31|2013-01-31,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:25921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25931,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-01-31|2013-01-31,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:25932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25940,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:25941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25965,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:25966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25982,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:25983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:25999,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26012,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-01-31|2013-01-31,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26021,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26038,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26051,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
